Seq_270	QWKM01000270.1 Sorghum bicolor cultivar Tx430 Contig_87, whole genome shotgun sequence
Seq_271	QWKM01000271.1 Sorghum bicolor cultivar Tx430 Contig_89, whole genome shotgun sequence
Seq_272	QWKM01000272.1 Sorghum bicolor cultivar Tx430 Contig_92, whole genome shotgun sequence
Seq_273	QWKM01000273.1 Sorghum bicolor cultivar Tx430 Contig_93, whole genome shotgun sequence
Seq_274	QWKM01000274.1 Sorghum bicolor cultivar Tx430 Contig_94, whole genome shotgun sequence
Seq_275	QWKM01000275.1 Sorghum bicolor cultivar Tx430 Contig_95, whole genome shotgun sequence
Seq_276	QWKM01000276.1 Sorghum bicolor cultivar Tx430 Contig_96, whole genome shotgun sequence
Seq_277	QWKM01000277.1 Sorghum bicolor cultivar Tx430 Contig_97, whole genome shotgun sequence
Seq_278	QWKM01000278.1 Sorghum bicolor cultivar Tx430 Contig_98, whole genome shotgun sequence
Seq_279	QWKM01000279.1 Sorghum bicolor cultivar Tx430 Contig_99, whole genome shotgun sequence
Seq_280	QWKM01000280.1 Sorghum bicolor cultivar Tx430 Scaffold_1, whole genome shotgun sequence
Seq_281	QWKM01000281.1 Sorghum bicolor cultivar Tx430 Scaffold_10, whole genome shotgun sequence
Seq_282	QWKM01000282.1 Sorghum bicolor cultivar Tx430 Scaffold_11, whole genome shotgun sequence
Seq_283	QWKM01000283.1 Sorghum bicolor cultivar Tx430 Scaffold_12, whole genome shotgun sequence
Seq_284	QWKM01000284.1 Sorghum bicolor cultivar Tx430 Scaffold_13, whole genome shotgun sequence
Seq_285	QWKM01000285.1 Sorghum bicolor cultivar Tx430 Scaffold_14, whole genome shotgun sequence
Seq_286	QWKM01000286.1 Sorghum bicolor cultivar Tx430 Scaffold_15, whole genome shotgun sequence
Seq_287	QWKM01000287.1 Sorghum bicolor cultivar Tx430 Scaffold_16, whole genome shotgun sequence
Seq_288	QWKM01000288.1 Sorghum bicolor cultivar Tx430 Scaffold_17, whole genome shotgun sequence
Seq_289	QWKM01000289.1 Sorghum bicolor cultivar Tx430 Scaffold_18, whole genome shotgun sequence
Seq_290	QWKM01000290.1 Sorghum bicolor cultivar Tx430 Scaffold_19, whole genome shotgun sequence
Seq_291	QWKM01000291.1 Sorghum bicolor cultivar Tx430 Scaffold_2, whole genome shotgun sequence
Seq_292	QWKM01000292.1 Sorghum bicolor cultivar Tx430 Scaffold_20, whole genome shotgun sequence
Seq_293	QWKM01000293.1 Sorghum bicolor cultivar Tx430 Scaffold_21, whole genome shotgun sequence
Seq_294	QWKM01000294.1 Sorghum bicolor cultivar Tx430 Scaffold_22, whole genome shotgun sequence
Seq_295	QWKM01000295.1 Sorghum bicolor cultivar Tx430 Scaffold_23, whole genome shotgun sequence
Seq_296	QWKM01000296.1 Sorghum bicolor cultivar Tx430 Scaffold_24, whole genome shotgun sequence
Seq_297	QWKM01000297.1 Sorghum bicolor cultivar Tx430 Scaffold_25, whole genome shotgun sequence
Seq_298	QWKM01000298.1 Sorghum bicolor cultivar Tx430 Scaffold_26, whole genome shotgun sequence
Seq_299	QWKM01000299.1 Sorghum bicolor cultivar Tx430 Scaffold_27, whole genome shotgun sequence
Seq_300	QWKM01000300.1 Sorghum bicolor cultivar Tx430 Scaffold_28, whole genome shotgun sequence
Seq_301	QWKM01000301.1 Sorghum bicolor cultivar Tx430 Scaffold_29, whole genome shotgun sequence
Seq_302	QWKM01000302.1 Sorghum bicolor cultivar Tx430 Scaffold_3, whole genome shotgun sequence
Seq_303	QWKM01000303.1 Sorghum bicolor cultivar Tx430 Scaffold_4, whole genome shotgun sequence
Seq_304	QWKM01000304.1 Sorghum bicolor cultivar Tx430 Scaffold_5, whole genome shotgun sequence
Seq_305	QWKM01000305.1 Sorghum bicolor cultivar Tx430 Scaffold_6, whole genome shotgun sequence
Seq_306	QWKM01000306.1 Sorghum bicolor cultivar Tx430 Scaffold_7, whole genome shotgun sequence
Seq_307	QWKM01000307.1 Sorghum bicolor cultivar Tx430 Scaffold_8, whole genome shotgun sequence
Seq_308	QWKM01000308.1 Sorghum bicolor cultivar Tx430 Scaffold_9, whole genome shotgun sequence
